name,main_category,image,actual_price
So Good Soy Protein + Plant Based Beverage 1000 ml T.P (Vegan/ Milk Alternative),grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41bXHkhOKUL._AC_UL320_.jpg,150.0
"Namaste Chai Instant Tea Premix, Adrak Flavor | Assam | Ginger | Milk and Sugar | Ready Mix (22g x 10 Sachets,Powder)",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51geLNihrqL._AC_UL320_.jpg,180.0
"BEVARO Roasted Hazelnut Syrup, 300 ml, Flavoured Hazelnut Syrup for Coffee, Shakes, Hot Brew, Cold Brew, Mocktails, Bevera...",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/5186Px8E07L._AC_UL320_.jpg,259.0
DUNCANS FINEST HAND - PICKED LEAF TEA Double Diamond Premium CTC Tea- 250g (Pack of 2),grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61LKJrgXwfL._AC_UL320_.jpg,270.0
"Trelish Filter Coffee Liquid Brew Decoction - Each Box Serves 7 Cups, Combo of 2 | Brewed Coffee In Liquid form | Just Add...",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61Ak+tlgzdL._AC_UL320_.jpg,180.0
Kala Khatta Squash (Pack of 2),grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/614fHwNaC1L._AC_UL320_.jpg,350.0
Rajam Sukku Coffee Powder 250G Box (Sukku malli Powder),grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91rzX+b5cNL._AC_UL320_.jpg,110.0
"Coffeeza (AAA Arabica Grade) Mysore Nuggets Aluminium Coffee Capsules, Intensity – 7/10 -Nespresso Compatible Coffee Pods...",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61592MiS-VL._AC_UL320_.jpg,500.0
"Axiom Bhoomi Amla 500 ml | Healthy Liver | Helps In Digestion | Boost Immunity | 100% Natural WHO-GLP,GMP, Certified Produ...",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61zmMAzAjzL._AC_UL320_.jpg,300.0
"TARU Tribal Roselle Flower Tea, Liver Detox, Gongura, Natural Farming - Pack of 2 ( 30g x2 )",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71llzTOhnIL._AC_UL320_.jpg,219.0
Organic Turmeric '15 Day' Wellness Detox SUPERFOOD | 60 Herbal Tea Bags | Detox Tea for Weight Loss and Belly Fat | Turmer...,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/612JEEHk3ZL._AC_UL320_.jpg,799.0
Sri Sri Tattva Karela Jamun Juice - Ayurvedic Juice to Help Maintain Healthy Sugar Levels - 100% Natural - No Added Sugar...,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71xmbBqiw7L._AC_UL320_.jpg,960.0
Toyo Kombucha - Sparkling Fermented Tea | Ginger Lemon Kombucha - Zero Sugar | 330ml (Pack of 6),grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61qtHxh2APL._AC_UL320_.jpg,900.0
Uttarakhand Buransh CONCENTRATE SUGAR FREE (Sanjeevini Flower) – 1Litre GiTAGGED®,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51W8ELBNxbL._AC_UL320_.jpg,273.0
Colombian Brew 100% Arabica Roasted Coffee Beans 1kg,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61f94ZwXVzL._AC_UL320_.jpg,999.0
PEER 0 Cal. Indian Tonic Water | Pack of 6 X 200ml | No Calories No Sugar | First Zero Cal. & Zero Sugar Tonic Water in In...,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51xkoBN536L._AC_UL320_.jpg,570.0
"Thiasa Sulaimani Chai Arabica 100g | Aromatic blend of Black Tea, Lemon, Ginger, Cinnamon, Cardamom, Cloves | 50g X 2 packs",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81v4aqQMicL._AC_UL320_.jpg,198.0
Girnar Masaledar Limbooz 180g,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/611DE517tZL._AC_UL320_.jpg,80.0
Bournvita Pouch 1 kg Pack,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81fZ5pGLd7L._AC_UL320_.jpg,425.0
"Glucon-D ImmunoVolt Glucose Energy Bites Orange - 20 Tube Packs in a Jar, 360gm",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71d6AZpsoLL._AC_UL320_.jpg,200.0
Octavius Tea Premium CTC Chai - 1 Kg,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61PIT5q3KiL._AC_UL320_.jpg,490.0
"The Tea Heaven | Tea Gift - Kashmiri Kahwa-With Almonds, Saffron, Spices- 30 Tea bags",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/816lJyzC-qL._AC_UL320_.jpg,599.0
"NUTRISROT̖ Electro-Aqua Instant Hydration & Energy Drink with Essential Electrolytes, Probiotics & Zinc to Restore Body Fl...",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/610SEjmOuEL._AC_UL320_.jpg,500.0
"Lipton Iced Tea Mix, Lemon (Natural Flavour, Sweetened Iced Tea Mix) 670g",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/715Bf3YSxTL._AC_UL320_.jpg,1999.0
"Real THAI Original Thai Cuisine Coconut Milk, 13.5 fl oz / 400 ml",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61cXiRf9t5L._AC_UL320_.jpg,209.0
"Rooted Instant Coffee, Arabica coffee enhanced with Superfood Mushrooms (lion's Mane & Chaga - 30%) |Focus, Energy, Immuni...",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61XKx18+YCL._AC_UL320_.jpg,349.0
"HYE FOODS Milky Dunes Bourbon Chocolate Camel Milk Powder | Promotes Body Growth, Immunity and Gut Health High Nutrition C...",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71GHD8+mCqL._AC_UL320_.jpg,399.0
"Goodwyn Earl Grey Tea, A Classic and Aromatic Black Tea, 100 Tea Bags",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71Lkb3I8LoL._AC_UL320_.jpg,600.0
"Starbucks Single - Origin Coffee Colombia by Nespresso, 5 x 57 g",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/815IyqZttjL._AC_UL320_.jpg,4500.0
"Grenera Organic Moringa Green Tea 25 Bags, Caffeine Free, Staple Free, Made with Organic Certified Moringa and Green Tea Leaf",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81JNuCXT4VL._AC_UL320_.jpg,175.0
"Devan's South Indian Monsooned Malabar Filter Coffee Powder: Coffee : 100%, (Medium Roast ) 500 GMS (Powder) Regular Coffe...",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/31w01ADQiTL._AC_UL320_.jpg,663.0
Jeevanras Ras Patharchur Herbal Juice (500 ml) Pack of_2,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61SEjXmRuDL._AC_UL320_.jpg,500.0
"Cocoways Coconut Milk Powder, ( 0.66 Oz / 300 gm ) Duplex Box – Pack of 1",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/715LJvBpjIL._AC_UL320_.jpg,400.0
SERENITY TEA JAPANESE MATCHA GREEN TEA POWDER High Antioxidants Low Calorie Vegan Non-GMO Improves Focus Increases Metabol...,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81F3jU2XQFL._AC_UL320_.jpg,499.0
Twinings Matcha Green Tea with Cranberr & Lime 20Tea Bags.,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71avV3PVnSL._AC_UL320_.jpg,999.0
"C. SOMABHAI's No. 10 Premium CTC Leaf Tea - 1kg, Assam Black Losse Leaf Tea - Strong, Aromatic & Rich, 1 kg Kadak Chai Patti",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51X+UhLJPmL._AC_UL320_.jpg,560.0
Rasna Nagpur Orange Flavour 20g (pack of 2) Unique|,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61WP8wYZnoL._AC_UL320_.jpg,96.0
"Octavius Masala Chai With 100% Natural Spices | With Added Cinnamon, Cardamom, Clove, Black Pepper, Ginger | Helps In Figh...",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71Gab7CS3CL._AC_UL320_.jpg,350.0
The Tea Trove Superbrew Probiotic Blue Matcha (30 gm) Blue Butterfly Pea Flower Powder - Organic Natural Food Coloring - 1...,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81od+3IVb8L._AC_UL320_.jpg,255.0
"Sofit SOYA Milk Chocolate, 200ml (Pack of 6)",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51wAIcC5DKL._AC_UL320_.jpg,210.0
Nutriorg Plate Booster Juice - 500ml | Blended with 10 Plate Booster Ayurvedic herbs | No Added Sugar,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61+v+nbvaTL._AC_UL320_.jpg,449.0
Growing Villagers Camel Milk Powder For Height Growth | Immunity Booster | Freeze Dried | Gluten Free No Additives No Pres...,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/715IwWPmDSL._AC_UL320_.jpg,799.0
Toffee Coffee Roasters | Assorted Cold Brew Bags | Easy Brew Coffee | Cold Brew Coffee | Pack of 4 Bags | 100% Arabica Cof...,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/513fcb93ZPL._AC_UL320_.jpg,650.0
"Mogu Mogu Strawberry Juice 25% with NATA De Coco, 300ml",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/816JPqbCsQL._AC_UL320_.jpg,80.0
"Alo Frut Juices Taste Combo, 150 ml - Pack of 60 | Fruit Juice Mai Aloevera Pulp | Healthy Hai Isme Aloevera Hai | Ready t...",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61o6ySIs+UL._AC_UL320_.jpg,1200.0
Glenberg Slim Detox Tea | Green Tea with Garcinia Cambogia (Helps in Weight Management) & Free Premium Wooden Spoon | 50 G...,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/617-O7Z+NGL._AC_UL320_.jpg,300.0
CRAVOVA | THE CRAVE BEGINS Combo Of Cold Coffee | Mocha Coffee | Frappe Coffee | Hazelnut Coffee 200 ml (Pack of 8),grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81uSn1WwAEL._AC_UL320_.jpg,440.0
Alt Co. Soy Milk 1L (pack of 1) | SOYA Milk | Lactose Free Milk | Gluten Free | Vegan Milk| Non-Dairy | Plant Based Milk |...,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51fQCNn5FzL._AC_UL320_.jpg,199.0
"1 Pack, Standard Packaging : illy Espresso Ground Decaffeinated Coffee, 8.8oz",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51Fmz4Z9nDL._AC_UL320_.jpg,1000.0
"The Coffee Brewing Co. The First Brew Kit/Gift Box (Combo of 4), 200g",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81KFbfYdt9L._AC_UL320_.jpg,900.0
SLAY X Pure 100% Robusta Roasted Coffee Beans | India's Strongest Coffee Blend | Freshly Roasted | Medium to Dark Roast | ...,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51NkfBrqOVL._AC_UL320_.jpg,350.0
"137 Degrees Almond Drink Unsweetened 1 Litre - Non Dairy , Vegan, Lactose Free, Gluten Free (Pack of 2), Pale Brown",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/511ypln9qyL._AC_UL320_.jpg,
"Tata Tea Premium, 1kg",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61uVjUnwNDL._AC_UL320_.jpg,490.0
"Red Bull Energy Drink, The Yellow Edition, 250 ml (Pack of 6)",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/512JE83VgfL._AC_UL320_.jpg,750.0
"Hamiast Kashmiri Shahi Qawah (Kahwa) Green Tea with Saffron, Authentic and Traditional Blend,Without Sugar, 200g ( 100g Pa...",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81TLSxt5zGL._AC_UL320_.jpg,778.0
"Colombian Brew Vanilla Caramel Café Latte, Instant Coffee Powder Premix (3 in 1), 10 Sachets Box pack of 2",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71tuMwGufdL._AC_UL320_.jpg,498.0
"Nestle Brew Lab Nescafe Extra Forte Original Coffee, 230 g, Glass Bottle",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41brJ8IEPsL._AC_UL320_.jpg,999.0
"Mapro Black Currant Crush, 750ml",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51sgDbClOwL._AC_UL320_.jpg,225.0
Davidoff Cafe Horizon Grand Cuvee Fine Aroma Coffee - 100g,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/21B9lr1XZ9L._AC_UL320_.jpg,699.0
Nespresso Nestle Coffee Pods-10 Capsules (Roma),grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/21mV2EiCvdL._AC_UL320_.jpg,1000.0
Borécha Oh! Zero Sugar Prebiotic Kombucha Seltzer Trial Pack of 4 (330 ml x 4),grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61JjjDPVsbL._AC_UL320_.jpg,396.0
"Baidyanath Giloy Juice Helps Boost Immunity, 500 ml",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61eCZctavBL._AC_UL320_.jpg,150.0
Nesquik Nestle Nesquik Strawberry Flavour - 500 Grams,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81AiAP1gkhL._AC_UL320_.jpg,1000.0
GS Tea LEAF 250 GM (Pack Of 1),grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71hieKVSWJL._AC_UL320_.jpg,130.0
Dr.Reddys Celehealth | Daily Nutrition Drink | Saffron & Cardamom Flavour- 400g x Pack of 2,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61ZYr7MTvCL._AC_UL320_.jpg,1380.0
"TEACURRY Diabetes Support Tea (1 Month Pack, 30 Tea Bags) - Helps blood sugar level and Anti Diabetes Support - Balance Te...",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/612fL7mwBFL._AC_UL320_.jpg,799.0
"T-S-WING Peppermint Tea with Refreshing Mint Flavour | 100 Tea Bags | Lose Weight, Rejuvenate, Energy, Sleep, Reduce Stres...",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71+n-YXYi6S._AC_UL320_.jpg,699.0
ENRON powder Orange Flavour Energy Drink with Vital Electrolytes,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71PeJcz7SgL._AC_UL320_.jpg,260.0
"Axiom Sugar Cure 1000ml | No Artificial Colour Added | No Sugar | 100% Natural WHO-GLP,GMP Certified Product",grocery & gourmet foods,https://m.media-amazon.com/images/I/61GWnnyjlaL._AC_UL320_.jpg,340.0
"B Naturall Coconut Water Powder | Dry, No Added Sugars and Preservatives - 100 GM By B Naturall",grocery & gourmet foods,https://m.media-amazon.com/images/I/71H7Fi7y6WS._AC_UL320_.jpg,381.0
"Coca-Cola Vanilla - 6 Pack, 6 x 320 ml",grocery & gourmet foods,https://m.media-amazon.com/images/I/71mgAcKU0kL._AC_UL320_.jpg,1800.0
Brew Lab instant Cappuccino Coffee Premix with Low Sugar| 3 Steps Preparations- No Equipment Required 250g Instant Coffee,grocery & gourmet foods,https://m.media-amazon.com/images/I/61KE92vKJCL._AC_UL320_.jpg,250.0
"Saraswati Assam Black Loose CTC Dust Tea, 1kg (Comes in Free Reusable Bag) - Strong, Aromatic & Rich | Black Assam CTC Dus...",grocery & gourmet foods,https://m.media-amazon.com/images/I/71qXVMuGeHL._AC_UL320_.jpg,425.0
Generic_Special_Tea_-_250_g_|_Pack_of_2,grocery & gourmet foods,https://m.media-amazon.com/images/I/21xvB0YgASL._AC_UL320_.jpg,540.0
Chaizup Instant Cardamom and Masala Premix Tea - Karak Ready to Drink Chai with Low Sugar | Masala and Elaichi Flavoured T...,grocery & gourmet foods,https://m.media-amazon.com/images/I/61ja9p1cqpL._AC_UL320_.jpg,300.0
"Vitro Dangee+ Juice | Ayurvedic mix of Papaya leaf juice, Tulsi, Giloy, Mulethi, Ginger, Neem Juice and honey | 500ml with...",grocery & gourmet foods,https://m.media-amazon.com/images/I/51JTn-gT1wL._AC_UL320_.jpg,295.0
Farmer Fresh Pure & Premium 480 g Pack of 40 ( Each 12 Gram) Tea Time Dairy Mix | No Added Preservatives | Perfect for Tea...,grocery & gourmet foods,https://m.media-amazon.com/images/I/71JZK2+xwgL._AC_UL320_.jpg,200.0
"FOLGERS (USA) Classic Roast Medium Roast Ground Coffee, 320 Gm.",grocery & gourmet foods,https://m.media-amazon.com/images/I/41sVm-TrQ+L._AC_UL320_.jpg,1999.0
Mapro Lounge Mosambi Sweet Lime Fruit Sharbat 1 Ltr,grocery & gourmet foods,https://m.media-amazon.com/images/I/51DpRg1bxmL._AC_UL320_.jpg,630.0
"Colombian Brew Double Chocolate Mocha Instant Coffee Powder, No Sugar Vegan, 100g",grocery & gourmet foods,https://m.media-amazon.com/images/I/81iMFcrhMTL._AC_UL320_.jpg,399.0
MARWADI CHAI CTC Assam Leaf Tea- Pack of 1kg | Chai Patti 1kg | Tea 1kg | Black Tea | 1kg,grocery & gourmet foods,https://m.media-amazon.com/images/I/51z2GQoldQL._AC_UL320_.jpg,580.0
"Golden Tips Spicy Masala Blend Organic India Assam Kadak Chai Green Tea for Weight Losing and Glowing Skin (100 gm, 50 Cups)",grocery & gourmet foods,https://m.media-amazon.com/images/I/41We1yzCKwL._AC_UL320_.jpg,170.0
Society Masala Premix Tea - (1 Kg Pouch),grocery & gourmet foods,https://m.media-amazon.com/images/I/61dA2vZ1wiL._AC_UL320_.jpg,480.0
"Namaste Chai Instant Tea Premix, Adrak Chai | Value Pack | Assam Tea | Easy To Make Tea | Ready Mix (1 KG, Powder)",grocery & gourmet foods,https://m.media-amazon.com/images/I/71R1JQl4SGL._AC_UL320_.jpg,440.0
Teamonk - Koge Jasmine Green Tea Leaves 100g (50 Cups) | Sourced from High Mountain | With Green Tea Leaf & Freeze Dried J...,grocery & gourmet foods,https://m.media-amazon.com/images/I/618sQ5ESWHL._AC_UL320_.jpg,400.0
"Brooke Bond, Red Label Natural Care Tea, 500g",grocery & gourmet foods,https://m.media-amazon.com/images/I/71k2OSWo80L._AC_UL320_.jpg,295.0
Nilgiri's Natural Green Tea Leaves - 500 Grams,grocery & gourmet foods,https://m.media-amazon.com/images/I/61aZWX+8nbL._AC_UL320_.jpg,600.0
"Glico Pocky Matcha Green Tea Cream Covered Biscuit Sticks, 33 g",grocery & gourmet foods,https://m.media-amazon.com/images/I/51PjsFB4ieL._AC_UL320_.jpg,209.0
"Twinings Lady Grey Tea, 25 Tea Bags",grocery & gourmet foods,https://m.media-amazon.com/images/I/61ALWlfM4NL._AC_UL320_.jpg,499.0
"Blue Tokai Coffee Gift Set ( 75g Each | Channi Grind ) Attikan Estate , Vienna Roast , Silver Oak Blend, South Indian Filt...",grocery & gourmet foods,https://m.media-amazon.com/images/I/91IAesKBuhL._AC_UL320_.jpg,1100.0
"TEACURRY Belly Fat Tea (1 Month Pack, 100 Grams) - Helps with Belly Fat, Water Weight, Bloating (100 Grams | 50 Cups)",grocery & gourmet foods,https://m.media-amazon.com/images/I/61zasYv848L._AC_UL320_.jpg,749.0
"Douwe Egberts Pure Indulgence Dark Roast Coffee Bottle, 95g",grocery & gourmet foods,https://m.media-amazon.com/images/I/312grnhwG2L._AC_UL320_.jpg,1800.0
"Lavazza Oro Aroma, Roasted Coffee Beans, 500g",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61Wby+UtIbL._AC_UL320_.jpg,1200.0
"Coca-Cola Diet Coke Can Pouch, 6 x 300",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61kBEQkVfhL._AC_UL320_.jpg,250.0
"TopQualiTea Golden Orange Pekoe Darjeeling Leaf Tea (Pack of 2, 250gm Each)",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61LgXUqL92L._AC_UL320_.jpg,510.0
BioGreen Healthcare AlomaX Aloe Fibrous Juice Bottle (1000 ml),grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51jW3mQOwML._AC_UL320_.jpg,500.0
"Atlantis 3 in 1 Instant Coffee Plus Premix Dry Powder Milk, Coffee and Sugar 2 Kg for Vending Machines",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71A3ApfVG6L._AC_UL320_.jpg,930.0
Jiva Ayurveda Slim Tea - 150 g - Flaver.,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71mz2CgHvxL._AC_UL320_.jpg,350.0
"SSG Dried Lonavala Kukam Phool | Kokam Rinds | Aamsul | Garcinia Indica (Mangosteen Slices) (Lonavala Kokum, 400 g)",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71XR+cIAq1L._AC_UL320_.jpg,429.0
"Urban Platter Vegan Tea Premix, Original Chai, 500g / 18oz [Just Add Water, Classic Tea, Dairy-Free Instant Tea]",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/617s9IsBaML._AC_UL320_.jpg,400.0
"Tea Valley Gold, Royal and Classic Tea - 250gm X 3| A Perfect Premium Blend of 100% Assam and Dooars CTC Tea with Aromatic...",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61-kOhljn0L._AC_UL320_.jpg,390.0
Organic India Thandai - Instant Pre Mix 100 gm,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71IAA56UKXL._AC_UL320_.jpg,199.0
Herbalife Nutrition AFRESH Combo (Cinnamon + Lemon) Energy Drink (100 g Cinnamon Lemon Flavored),grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61eK6GfqZFL._AC_UL320_.jpg,1699.0
Temi Tea Sikkim Organic Special Black Tea 250 GMS,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71jxUkWE24L._AC_UL320_.jpg,465.0
"Farm Naturelle-Most Effective Ayurvedic Kidney stone crusher, breaker juice (Patharchatta juice)-Combination of Patharchat...",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/31JwHCKvGiL._AC_UL320_.jpg,699.0
Hollywood Secrets 100% Pure Tartaric Acid Food Grade 200 Gms,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81Mj3JarSoL._AC_UL320_.jpg,300.0
"Gutbasket Kombucha Kit - Complete Kombucha starter Kit with Kombucha SCOBY and Starter Tea, 4 LTR Glass fermentation Jar, ...",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61Ova1cJrtL._AC_UL320_.jpg,2000.0
Typhoo Traditional Tulsi Green Tea Bags (100 Tea Bags),grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41BXrcH0jhL._AC_UL320_.jpg,700.0
Amar Leaf Tea 1Kg Pouch,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71BK2rthvIL._AC_UL320_.jpg,470.0
"Maltwin Nutrition Health Drink for kids - 100% Malted Barley, Higher Protein, Active Immuno-Nutrients for Growth & Immunit...",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/815sY-St6mL._AC_UL320_.jpg,240.0
"First Flavour Premium Danedaar Tea Strong Kadak Regular Black Tea Single Origin Tea, Fresh Assam Tea Premium Chai Pati Loo...",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71Ci0xXqcfS._AC_UL320_.jpg,440.0
Matcha Culture Ceremonial Grade(50 g)- Japanese Matcha Green Tea Powder|100% Pure & Authentic| Green Tea for Weight Loss|S...,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61XJ9gS+5YL._AC_UL320_.jpg,1200.0
"Parampare Super Choice Filter Coffee Powder Roasted and Ground Coffee with Chicory(Coffee: 80%, Chicory: 20%), 200g",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51lacuYFGHL._AC_UL320_.jpg,94.0
Bonpitha Assam CTC Black Tea 1kg Single Estate Garden Packed,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71EKFsbNVnL._AC_UL320_.jpg,595.0
"Hardcaff Flavoured Instant Coffee Powder French Vanilla Flavoured , Vanilla Instant Coffee, No Sugar Vegan Coffee (60 GM)",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61mUby32WFS._AC_UL320_.jpg,400.0
"Sante Juicy Orange, Apple & Cranberry Fruit Drink 250ml (Pack of 6)",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71g7Z+jFZaL._AC_UL320_.jpg,450.0
"Organic India Tulsi Ginger, Tulsi Mulethi & Green Tea Classic Combo Pack ( 25 Tea Bag Each)",grocery & gourmet foods,https://m.media-amazon.com/images/I/61EmHHW15AL._AC_UL320_.jpg,530.0
